match,team,batting_slot,player,bowling_slot
60,3,3,56,-1
60,3,4,54,-1
60,3,5,61,4
60,3,6,63,-1
60,3,7,69,0
60,3,8,70,1
60,3,9,71,2
60,3,10,66,3
60,8,0,148,-1
60,8,1,147,-1
60,8,2,145,-1
60,8,3,146,-1
60,8,4,144,-1
60,8,5,154,4
60,8,6,153,-1
60,8,7,157,0
60,8,8,161,1
60,8,9,155,2
60,8,10,160,3
61,2,0,36,-1
61,2,1,38,-1
61,2,2,37,-1
61,2,3,39,-1
61,2,4,42,-1
61,2,5,44,4
61,2,6,43,-1
61,2,7,47,0
61,2,8,53,1
61,2,9,49,2
61,2,10,48,3
61,1,0,18,-1
61,1,1,20,-1
61,1,2,23,-1
61,1,3,19,-1
61,1,4,24,-1
61,1,5,28,4
61,1,6,27,-1
61,1,7,30,0
61,1,8,35,1
61,1,9,33,2
61,1,10,29,3
62,1,0,18,-1
62,1,1,20,-1
62,1,2,19,-1
62,1,3,22,-1
62,1,4,23,-1
62,1,5,26,4
62,1,6,25,-1
62,1,7,31,0
62,1,8,29,1
62,1,9,33,2
62,1,10,30,3
62,0,0,2,-1
62,0,1,0,-1
62,0,2,6,-1
62,0,3,5,-1
62,0,4,4,-1
62,0,5,8,4
62,0,6,7,-1
62,0,7,17,0
62,0,8,11,1
62,0,9,14,2
62,0,10,13,3
63,6,0,110,-1
63,6,1,114,-1
63,6,2,109,-1
63,6,3,112,-1
63,6,4,108,-1
63,6,5,117,4
63,6,6,118,-1
63,6,7,124,0
63,6,8,121,1
63,6,9,120,2
63,6,10,119,3
63,5,0,91,-1
63,5,1,96,-1
63,5,2,94,-1
63,5,3,93,-1
63,5,4,90,-1
63,5,5,98,4
63,5,6,97,-1
63,5,7,101,0
63,5,8,102,1
63,5,9,107,2
63,5,10,104,3
64,2,0,42,-1
64,2,1,36,-1
64,2,2,39,-1
64,2,3,37,-1
64,2,4,40,-1
64,2,5,45,4
64,2,6,43,-1
64,2,7,53,0
64,2,8,48,1
64,2,9,47,2
64,2,10,52,3
64,5,0,91,-1
64,5,1,90,-1
64,5,2,93,-1
64,5,3,95,-1
64,5,4,94,-1
64,5,5,99,4
64,5,6,97,-1
64,5,7,104,0
64,5,8,107,1
64,5,9,103,2
64,5,10,101,3
65,2,0,41,-1
65,2,1,39,-1
65,2,2,38,-1
65,2,3,42,-1
65,2,4,37,-1
65,2,5,44,4
65,2,6,46,-1
65,2,7,48,0
65,2,8,53,1
65,2,9,52,2
65,2,10,47,3
65,4,0,73,-1
65,4,1,72,-1
65,4,2,78,-1
65,4,3,77,-1
65,4,4,74,-1
65,4,5,80,4
65,4,6,79,-1
65,4,7,84,0
65,4,8,89,1
65,4,9,86,2
65,4,10,83,3
66,4,0,76,-1
66,4,1,72,-1
66,4,2,73,-1
66,4,3,74,-1
66,4,4,78,-1
66,4,5,80,4
66,4,6,82,-1
66,4,7,86,0
66,4,8,87,1
66,4,9,84,2
66,4,10,83,3
66,8,0,149,-1
66,8,1,147,-1
66,8,2,150,-1
66,8,3,148,-1
66,8,4,144,-1
66,8,5,154,4
66,8,6,152,-1
66,8,7,159,0
66,8,8,157,1
66,8,9,160,2
66,8,10,161,3
67,9,0,162,-1
67,9,1,166,-1
67,9,2,165,-1
67,9,3,168,-1
67,9,4,164,-1
67,9,5,170,4
67,9,6,171,-1
67,9,7,173,0
67,9,8,176,1
67,9,9,178,2
67,9,10,177,3
67,8,0,146,-1
67,8,1,148,-1
67,8,2,150,-1
67,8,3,147,-1
67,8,4,144,-1
67,8,5,151,4
67,8,6,152,-1
67,8,7,159,0
67,8,8,160,1
67,8,9,161,2
67,8,10,158,3
68,2,0,42,-1
68,2,1,38,-1
68,2,2,37,-1
68,2,3,39,-1
68,2,4,40,-1
68,2,5,44,4
68,2,6,46,-1
68,2,7,51,0
68,2,8,47,1
68,2,9,50,2
68,2,10,53,3
68,9,0,164,-1
68,9,1,163,-1
68,9,2,166,-1
68,9,3,162,-1
68,9,4,167,-1
68,9,5,171,4
68,9,6,170,-1
68,9,7,177,0
68,9,8,179,1
68,9,9,178,2
68,9,10,176,3
69,5,0,96,-1
69,5,1,95,-1
69,5,2,90,-1
69,5,3,91,-1
69,5,4,93,-1
69,5,5,97,4
69,5,6,100,-1
69,5,7,107,0
69,5,8,101,1
69,5,9,102,2
69,5,10,105,3
69,3,0,59,-1
69,3,1,55,-1
69,3,2,57,-1
69,3,3,54,-1
69,3,4,60,-1
69,3,5,62,4
69,3,6,64,-1
69,3,7,71,0
69,3,8,70,1
69,3,9,68,2
69,3,10,66,3
70,5,0,94,-1
70,5,1,96,-1
70,5,2,91,-1
70,5,3,90,-1
70,5,4,95,-1
70,5,5,98,4
70,5,6,100,-1
70,5,7,102,0
70,5,8,101,1
70,5,9,105,2
70,5,10,103,3
70,1,0,18,-1
70,1,1,21,-1
70,1,2,23,-1
70,1,3,19,-1
70,1,4,24,-1
70,1,5,28,4
70,1,6,25,-1
70,1,7,30,0
70,1,8,31,1
70,1,9,33,2
70,1,10,34,3
71,3,0,55,-1
71,3,1,59,-1
71,3,2,60,-1
71,3,3,57,-1
71,3,4,56,-1
71,3,5,61,4
71,3,6,63,-1
71,3,7,65,0
71,3,8,71,1
71,3,9,69,2
71,3,10,67,3
71,0,0,3,-1
71,0,1,6,-1
71,0,2,4,-1
71,0,3,1,-1
71,0,4,2,-1
71,0,5,7,4
71,0,6,9,-1
71,0,7,11,0
71,0,8,15,1
71,0,9,13,2
71,0,10,16,3
72,8,0,147,-1
72,8,1,145,-1
72,8,2,144,-1
72,8,3,146,-1
72,8,4,150,-1
72,8,5,154,4
72,8,6,152,-1
72,8,7,161,0
72,8,8,157,1
72,8,9,156,2
72,8,10,160,3
72,7,0,127,-1
72,7,1,128,-1
72,7,2,129,-1
72,7,3,132,-1
72,7,4,130,-1
72,7,5,136,4
72,7,6,133,-1
72,7,7,140,0
72,7,8,142,1
72,7,9,137,2
72,7,10,141,3
73,7,0,127,-1
73,7,1,129,-1
73,7,2,126,-1
73,7,3,130,-1
73,7,4,131,-1
73,7,5,136,4
73,7,6,133,-1
73,7,7,141,0
73,7,8,137,1
73,7,9,143,2
73,7,10,140,3
73,2,0,41,-1
73,2,1,40,-1
73,2,2,39,-1
73,2,3,38,-1
73,2,4,42,-1
73,2,5,46,4
73,2,6,44,-1
73,2,7,52,0
73,2,8,49,1
73,2,9,48,2
73,2,10,50,3
74,2,0,39,-1
74,2,1,37,-1
74,2,2,42,-1
74,2,3,38,-1
74,2,4,41,-1
74,2,5,45,4
74,2,6,46,-1
74,2,7,51,0
74,2,8,50,1
74,2,9,48,2
74,2,10,52,3
74,6,0,114,-1
74,6,1,113,-1
74,6,2,108,-1
74,6,3,112,-1
74,6,4,110,-1
74,6,5,116,4
74,6,6,115,-1
74,6,7,123,0
74,6,8,121,1
74,6,9,125,2
74,6,10,122,3
75,1,0,23,-1
75,1,1,18,-1
75,1,2,19,-1
75,1,3,20,-1
75,1,4,22,-1
75,1,5,28,4
75,1,6,27,-1
75,1,7,29,0
75,1,8,34,1
75,1,9,31,2
75,1,10,32,3
75,6,0,108,-1
75,6,1,113,-1
75,6,2,114,-1
75,6,3,112,-1
75,6,4,110,-1
75,6,5,118,4
75,6,6,115,-1
75,6,7,121,0
75,6,8,120,1
75,6,9,119,2
75,6,10,122,3
76,5,0,90,-1
76,5,1,91,-1
76,5,2,95,-1
76,5,3,96,-1
76,5,4,92,-1
76,5,5,100,4
76,5,6,97,-1
76,5,7,102,0
76,5,8,106,1
76,5,9,103,2
76,5,10,107,3
76,2,0,38,-1
76,2,1,42,-1
76,2,2,39,-1
76,2,3,40,-1
76,2,4,37,-1
76,2,5,44,4
76,2,6,45,-1
76,2,7,51,0
76,2,8,52,1
76,2,9,50,2
76,2,10,49,3
77,6,0,109,-1
77,6,1,112,-1
77,6,2,114,-1
77,6,3,111,-1
77,6,4,108,-1
77,6,5,117,4
77,6,6,118,-1
77,6,7,121,0
77,6,8,124,1
77,6,9,120,2
77,6,10,125,3
77,1,0,23,-1
77,1,1,24,-1
77,1,2,19,-1
77,1,3,18,-1
77,1,4,21,-1
77,1,5,27,4
77,1,6,28,-1
77,1,7,32,0
77,1,8,29,1
77,1,9,33,2
77,1,10,30,3
78,5,0,96,-1
78,5,1,94,-1
78,5,2,91,-1
78,5,3,95,-1
78,5,4,92,-1
78,5,5,97,4
78,5,6,98,-1
78,5,7,105,0
78,5,8,104,1
78,5,9,107,2
78,5,10,106,3
78,9,0,163,-1
78,9,1,165,-1
78,9,2,166,-1
78,9,3,162,-1
78,9,4,167,-1
78,9,5,169,4
78,9,6,170,-1
78,9,7,173,0
78,9,8,175,1
78,9,9,174,2
78,9,10,179,3
79,6,0,112,-1
79,6,1,113,-1
79,6,2,111,-1
79,6,3,114,-1
79,6,4,109,-1
79,6,5,118,4
79,6,6,117,-1
79,6,7,120,0
79,6,8,122,1
79,6,9,119,2
79,6,10,124,3
79,7,0,127,-1
79,7,1,128,-1
79,7,2,132,-1
79,7,3,126,-1
79,7,4,129,-1
79,7,5,136,4
79,7,6,133,-1
79,7,7,141,0
79,7,8,139,1
79,7,9,142,2
79,7,10,140,3
80,1,0,23,-1
80,1,1,19,-1
80,1,2,21,-1
80,1,3,18,-1
80,1,4,20,-1
80,1,5,28,4
80,1,6,26,-1
80,1,7,33,0
80,1,8,31,1
80,1,9,29,2
80,1,10,32,3
80,9,0,168,-1
80,9,1,164,-1
80,9,2,162,-1
80,9,3,163,-1
80,9,4,166,-1
80,9,5,169,4
80,9,6,171,-1
80,9,7,178,0
80,9,8,175,1
80,9,9,174,2
80,9,10,177,3
81,2,0,40,-1
81,2,1,42,-1
81,2,2,37,-1
81,2,3,38,-1
81,2,4,36,-1
81,2,5,46,4
81,2,6,43,-1
81,2,7,48,0
81,2,8,47,1
81,2,9,49,2
81,2,10,50,3
81,8,0,146,-1
81,8,1,145,-1
81,8,2,144,-1
81,8,3,150,-1
81,8,4,149,-1
81,8,5,153,4
81,8,6,152,-1
81,8,7,159,0
81,8,8,161,1
81,8,9,156,2
81,8,10,160,3
82,4,0,74,-1
82,4,1,77,-1
82,4,2,75,-1
82,4,3,76,-1
82,4,4,78,-1
82,4,5,80,4
82,4,6,81,-1
82,4,7,84,0
82,4,8,83,1
82,4,9,86,2
82,4,10,89,3
82,3,0,57,-1
82,3,1,59,-1
82,3,2,56,-1
82,3,3,55,-1
82,3,4,60,-1
82,3,5,64,4
82,3,6,62,-1
82,3,7,69,0
82,3,8,71,1
82,3,9,65,2
82,3,10,70,3
83,8,0,148,-1
83,8,1,145,-1
83,8,2,144,-1
83,8,3,147,-1
83,8,4,146,-1
83,8,5,154,4
83,8,6,151,-1
83,8,7,161,0
83,8,8,157,1
83,8,9,156,2
83,8,10,158,3
83,1,0,22,-1
83,1,1,21,-1
83,1,2,24,-1
83,1,3,20,-1
83,1,4,23,-1
83,1,5,28,4
83,1,6,27,-1
83,1,7,35,0
83,1,8,30,1
83,1,9,29,2
83,1,10,34,3
84,3,0,60,-1
84,3,1,58,-1
84,3,2,59,-1
84,3,3,54,-1
84,3,4,56,-1
84,3,5,63,4
84,3,6,61,-1
84,3,7,68,0
84,3,8,69,1
84,3,9,65,2
84,3,10,66,3
84,5,0,95,-1
84,5,1,93,-1
84,5,2,96,-1
84,5,3,91,-1
84,5,4,94,-1
84,5,5,97,4
84,5,6,98,-1
84,5,7,104,0
84,5,8,102,1
84,5,9,103,2
84,5,10,107,3
85,0,0,1,-1
85,0,1,2,-1
85,0,2,0,-1
85,0,3,4,-1
85,0,4,3,-1
85,0,5,10,4
85,0,6,8,-1
85,0,7,13,0
85,0,8,17,1
85,0,9,14,2
85,0,10,12,3
85,3,0,55,-1
85,3,1,59,-1
85,3,2,58,-1
85,3,3,57,-1
85,3,4,60,-1
85,3,5,63,4
85,3,6,62,-1
85,3,7,68,0
85,3,8,67,1
85,3,9,69,2
85,3,10,66,3
86,3,0,56,-1
86,3,1,55,-1
86,3,2,59,-1
86,3,3,54,-1
86,3,4,60,-1
86,3,5,64,4
86,3,6,61,-1
86,3,7,67,0
86,3,8,69,1
86,3,9,68,2
86,3,10,71,3
86,9,0,167,-1
86,9,1,168,-1
86,9,2,162,-1
86,9,3,166,-1
86,9,4,165,-1
86,9,5,171,4
86,9,6,169,-1
86,9,7,179,0
86,9,8,177,1
86,9,9,175,2
86,9,10,174,3
87,3,0,54,-1
87,3,1,56,-1
87,3,2,57,-1
87,3,3,59,-1
87,3,4,55,-1
87,3,5,64,4
87,3,6,61,-1
87,3,7,68,0
87,3,8,70,1
87,3,9,69,2
87,3,10,65,3
87,7,0,130,-1
87,7,1,128,-1
87,7,2,126,-1
87,7,3,132,-1
87,7,4,129,-1
87,7,5,135,4
87,7,6,133,-1
87,7,7,141,0
87,7,8,140,1
87,7,9,142,2
87,7,10,138,3
88,6,0,110,-1
88,6,1,108,-1
88,6,2,114,-1
88,6,3,112,-1
88,6,4,111,-1
88,6,5,115,4
88,6,6,117,-1
88,6,7,124,0
88,6,8,120,1
88,6,9,125,2
88,6,10,121,3
88,4,0,78,-1
88,4,1,72,-1
88,4,2,77,-1
88,4,3,75,-1
88,4,4,73,-1
88,4,5,79,4
88,4,6,82,-1
88,4,7,87,0
88,4,8,83,1
88,4,9,89,2
88,4,10,85,3
89,7,0,130,-1
89,7,1,132,-1
89,7,2,126,-1
89,7,3,128,-1
89,7,4,127,-1
89,7,5,136,4
89,7,6,134,-1
89,7,7,142,0
89,7,8,143,1
89,7,9,139,2
89,7,10,138,3
89,6,0,113,-1
89,6,1,114,-1
89,6,2,110,-1
89,6,3,111,-1
89,6,4,108,-1
89,6,5,118,4
89,6,6,116,-1
89,6,7,122,0
89,6,8,123,1
89,6,9,121,2
89,6,10,119,3
90,2,0,40,-1
90,2,1,42,-1
90,2,2,55,-1
90,2,3,167,-1
90,2,4,37,-1
90,2,5,153,4
90,2,6,64,-1
90,2,7,52,0
90,2,8,51,1
90,2,9,14,2
90,2,10,53,3
90,1,0,90,-1
90,1,1,20,-1
90,1,2,127,-1
90,1,3,19,-1
90,1,4,146,-1
90,1,5,26,4
90,1,6,25,-1
90,1,7,33,0
90,1,8,15,1
90,1,9,30,2
90,1,10,17,3
91,6,0,113,-1
91,6,1,110,-1
91,6,2,109,-1
91,6,3,114,-1
91,6,4,111,-1
91,6,5,116,4
91,6,6,117,-1
91,6,7,124,0
91,6,8,123,1
91,6,9,125,2
91,6,10,137,3
91,7,0,128,-1
91,7,1,21,-1
91,7,2,129,-1
91,7,3,38,-1
91,7,4,132,-1
91,7,5,133,4
91,7,6,135,-1
91,7,7,140,0
91,7,8,143,1
91,7,9,141,2
91,7,10,139,3
92,7,0,129,-1
92,7,1,131,-1
92,7,2,128,-1
92,7,3,38,-1
92,7,4,126,-1
92,7,5,136,4
92,7,6,133,-1
92,7,7,179,0
92,7,8,139,1
92,7,9,141,2
92,7,10,177,3
92,6,0,109,-1
92,6,1,114,-1
92,6,2,113,-1
92,6,3,108,-1
92,6,4,110,-1
92,6,5,116,4
92,6,6,117,-1
92,6,7,120,0
92,6,8,124,1
92,6,9,122,2
92,6,10,119,3
93,4,0,73,-1
93,4,1,76,-1
93,4,2,78,-1
93,4,3,75,-1
93,4,4,77,-1
93,4,5,80,4
93,4,6,82,-1
93,4,7,86,0
93,4,8,89,1
93,4,9,87,2
93,4,10,83,3
93,9,0,165,-1
93,9,1,163,-1
93,9,2,166,-1
93,9,3,168,-1
93,9,4,164,-1
93,9,5,169,4
93,9,6,170,-1
93,9,7,176,0
93,9,8,175,1
93,9,9,178,2
93,9,10,174,3
94,2,0,39,-1
94,2,1,40,-1
94,2,2,55,-1
94,2,3,41,-1
94,2,4,42,-1
94,2,5,46,4
94,2,6,153,-1
94,2,7,14,0
94,2,8,52,1
94,2,9,48,2
94,2,10,47,3
94,9,0,164,-1
94,9,1,163,-1
94,9,2,162,-1
94,9,3,168,-1
94,9,4,130,-1
94,9,5,171,4
94,9,6,170,-1
94,9,7,175,0
94,9,8,121,1
94,9,9,173,2
94,9,10,174,3
95,3,0,23,-1
95,3,1,54,-1
95,3,2,59,-1
95,3,3,60,-1
95,3,4,92,-1
95,3,5,43,4
95,3,6,63,-1
95,3,7,68,0
95,3,8,65,1
95,3,9,66,2
95,3,10,70,3
95,7,0,126,-1
95,7,1,21,-1
95,7,2,128,-1
95,7,3,129,-1
95,7,4,132,-1
95,7,5,135,4
95,7,6,134,-1
95,7,7,177,0
95,7,8,179,1
95,7,9,143,2
95,7,10,141,3
96,8,0,145,-1
96,8,1,149,-1
96,8,2,95,-1
96,8,3,6,-1
96,8,4,148,-1
96,8,5,154,4
96,8,6,151,-1
96,8,7,157,0
96,8,8,160,1
96,8,9,156,2
96,8,10,159,3
96,7,0,132,-1
96,7,1,38,-1
96,7,2,129,-1
96,7,3,126,-1
96,7,4,128,-1
96,7,5,134,4
96,7,6,135,-1
96,7,7,177,0
96,7,8,143,1
96,7,9,141,2
96,7,10,179,3
97,9,0,130,-1
97,9,1,163,-1
97,9,2,168,-1
97,9,3,166,-1
97,9,4,164,-1
97,9,5,170,4
97,9,6,169,-1
97,9,7,175,0
97,9,8,178,1
97,9,9,121,2
97,9,10,176,3
97,4,0,75,-1
97,4,1,76,-1
97,4,2,73,-1
97,4,3,78,-1
97,4,4,72,-1
97,4,5,80,4
97,4,6,81,-1
97,4,7,88,0
97,4,8,84,1
97,4,9,89,2
97,4,10,87,3
98,8,0,150,-1
98,8,1,6,-1
98,8,2,149,-1
98,8,3,148,-1
98,8,4,18,-1
98,8,5,152,4
98,8,6,10,-1
98,8,7,157,0
98,8,8,156,1
98,8,9,159,2
98,8,10,142,3
98,2,0,41,-1
98,2,1,39,-1
98,2,2,55,-1
98,2,3,42,-1
98,2,4,37,-1
98,2,5,153,4
98,2,6,46,-1
98,2,7,51,0
98,2,8,49,1
98,2,9,52,2
98,2,10,48,3
99,6,0,110,-1
99,6,1,113,-1
99,6,2,109,-1
99,6,3,108,-1
99,6,4,111,-1
99,6,5,118,4
99,6,6,116,-1
99,6,7,119,0
99,6,8,137,1
99,6,9,124,2
99,6,10,122,3
99,0,0,4,-1
99,0,1,1,-1
99,0,2,144,-1
99,0,3,3,-1
99,0,4,0,-1
99,0,5,8,4
99,0,6,9,-1
99,0,7,105,0
99,0,8,11,1
99,0,9,50,2
99,0,10,13,3
100,9,0,164,-1
100,9,1,165,-1
100,9,2,130,-1
100,9,3,166,-1
100,9,4,163,-1
100,9,5,172,4
100,9,6,171,-1
100,9,7,176,0
100,9,8,173,1
100,9,9,175,2
100,9,10,174,3
100,2,0,37,-1
100,2,1,41,-1
100,2,2,55,-1
100,2,3,40,-1
100,2,4,167,-1
100,2,5,153,4
100,2,6,46,-1
100,2,7,51,0
100,2,8,49,1
100,2,9,14,2
100,2,10,47,3
101,6,0,113,-1
101,6,1,110,-1
101,6,2,111,-1
101,6,3,108,-1
101,6,4,109,-1
101,6,5,117,4
101,6,6,98,-1
101,6,7,124,0
101,6,8,120,1
101,6,9,122,2
101,6,10,137,3
101,4,0,76,-1
101,4,1,75,-1
101,4,2,77,-1
101,4,3,78,-1
101,4,4,73,-1
101,4,5,79,4
101,4,6,82,-1
101,4,7,83,0
101,4,8,85,1
101,4,9,87,2
101,4,10,86,3
102,2,0,167,-1
102,2,1,41,-1
102,2,2,55,-1
102,2,3,42,-1
102,2,4,40,-1
102,2,5,46,4
102,2,6,64,-1
102,2,7,14,0
102,2,8,53,1
102,2,9,51,2
102,2,10,52,3
102,8,0,6,-1
102,8,1,148,-1
102,8,2,95,-1
102,8,3,18,-1
102,8,4,149,-1
102,8,5,152,4
102,8,6,154,-1
102,8,7,156,0
102,8,8,142,1
102,8,9,31,2
102,8,10,157,3
103,3,0,92,-1
103,3,1,56,-1
103,3,2,58,-1
103,3,3,54,-1
103,3,4,59,-1
103,3,5,63,4
103,3,6,43,-1
103,3,7,67,0
103,3,8,65,1
103,3,9,69,2
103,3,10,71,3
103,2,0,167,-1
103,2,1,39,-1
103,2,2,42,-1
103,2,3,40,-1
103,2,4,41,-1
103,2,5,46,4
103,2,6,44,-1
103,2,7,14,0
103,2,8,53,1
103,2,9,52,2
103,2,10,49,3
104,6,0,109,-1
104,6,1,112,-1
104,6,2,108,-1
104,6,3,110,-1
104,6,4,113,-1
104,6,5,117,4
104,6,6,116,-1
104,6,7,137,0
104,6,8,125,1
104,6,9,124,2
104,6,10,120,3
104,1,0,90,-1
104,1,1,20,-1
104,1,2,127,-1
104,1,3,19,-1
104,1,4,22,-1
104,1,5,26,4
104,1,6,28,-1
104,1,7,35,0
104,1,8,32,1
104,1,9,17,2
104,1,10,15,3
105,1,0,24,-1
105,1,1,19,-1
105,1,2,20,-1
105,1,3,127,-1
105,1,4,90,-1
105,1,5,27,4
105,1,6,28,-1
105,1,7,35,0
105,1,8,32,1
105,1,9,30,2
105,1,10,17,3
105,3,0,59,-1
105,3,1,60,-1
105,3,2,54,-1
105,3,3,58,-1
105,3,4,92,-1
105,3,5,61,4
105,3,6,43,-1
105,3,7,65,0
105,3,8,68,1
105,3,9,67,2
105,3,10,66,3
106,7,0,131,-1
106,7,1,129,-1
106,7,2,21,-1
106,7,3,38,-1
106,7,4,132,-1
106,7,5,135,4
106,7,6,134,-1
106,7,7,179,0
106,7,8,139,1
106,7,9,143,2
106,7,10,138,3
106,9,0,164,-1
106,9,1,168,-1
106,9,2,165,-1
106,9,3,163,-1
106,9,4,166,-1
106,9,5,169,4
106,9,6,172,-1
106,9,7,121,0
106,9,8,178,1
106,9,9,175,2
106,9,10,174,3
107,3,0,59,-1
107,3,1,92,-1
107,3,2,60,-1
107,3,3,58,-1
107,3,4,54,-1
107,3,5,63,4
107,3,6,62,-1
107,3,7,69,0
107,3,8,66,1
107,3,9,65,2
107,3,10,67,3
107,4,0,76,-1
107,4,1,74,-1
107,4,2,72,-1
107,4,3,73,-1
107,4,4,75,-1
107,4,5,80,4
107,4,6,79,-1
107,4,7,83,0
107,4,8,86,1
107,4,9,84,2
107,4,10,85,3
108,4,0,75,-1
108,4,1,76,-1
108,4,2,72,-1
108,4,3,74,-1
108,4,4,73,-1
108,4,5,82,4
108,4,6,79,-1
108,4,7,84,0
108,4,8,86,1
108,4,9,83,2
108,4,10,87,3
108,8,0,145,-1
108,8,1,6,-1
108,8,2,150,-1
108,8,3,18,-1
108,8,4,149,-1
108,8,5,154,4
108,8,6,10,-1
108,8,7,142,0
108,8,8,156,1
108,8,9,157,2
108,8,10,31,3
109,9,0,168,-1
109,9,1,165,-1
109,9,2,130,-1
109,9,3,163,-1
109,9,4,164,-1
109,9,5,171,4
109,9,6,169,-1
109,9,7,174,0
109,9,8,175,1
109,9,9,178,2
109,9,10,173,3
109,1,0,24,-1
109,1,1,127,-1
109,1,2,19,-1
109,1,3,146,-1
109,1,4,22,-1
109,1,5,26,4
109,1,6,28,-1
109,1,7,32,0
109,1,8,33,1
109,1,9,35,2
109,1,10,30,3
110,3,0,59,-1
110,3,1,56,-1
110,3,2,23,-1
110,3,3,60,-1
110,3,4,92,-1
110,3,5,63,4
110,3,6,61,-1
110,3,7,65,0
110,3,8,66,1
110,3,9,69,2
110,3,10,71,3
110,0,0,5,-1
110,0,1,144,-1
110,0,2,2,-1
110,0,3,3,-1
110,0,4,0,-1
110,0,5,115,4
110,0,6,9,-1
110,0,7,11,0
110,0,8,16,1
110,0,9,155,2
110,0,10,105,3
111,3,0,58,-1
111,3,1,60,-1
111,3,2,23,-1
111,3,3,59,-1
111,3,4,56,-1
111,3,5,63,4
111,3,6,43,-1
111,3,7,69,0
111,3,8,66,1
111,3,9,67,2
111,3,10,65,3
111,5,0,57,-1
111,5,1,36,-1
111,5,2,147,-1
111,5,3,93,-1
111,5,4,96,-1
111,5,5,45,4
111,5,6,100,-1
111,5,7,101,0
111,5,8,106,1
111,5,9,102,2
111,5,10,107,3
112,0,0,0,-1
112,0,1,3,-1
112,0,2,144,-1
112,0,3,5,-1
112,0,4,4,-1
112,0,5,115,4
112,0,6,7,-1
112,0,7,16,0
112,0,8,155,1
112,0,9,11,2
112,0,10,29,3
112,2,0,55,-1
112,2,1,37,-1
112,2,2,167,-1
112,2,3,39,-1
112,2,4,41,-1
112,2,5,64,4
112,2,6,44,-1
112,2,7,47,0
112,2,8,49,1
112,2,9,48,2
112,2,10,53,3
113,8,0,145,-1
113,8,1,149,-1
113,8,2,18,-1
113,8,3,150,-1
113,8,4,95,-1
113,8,5,10,4
113,8,6,154,-1
113,8,7,158,0
113,8,8,142,1
113,8,9,31,2
113,8,10,159,3
113,5,0,57,-1
113,5,1,147,-1
113,5,2,96,-1
113,5,3,93,-1
113,5,4,94,-1
113,5,5,97,4
113,5,6,99,-1
113,5,7,102,0
113,5,8,104,1
113,5,9,107,2
113,5,10,101,3
114,0,0,3,-1
114,0,1,1,-1
114,0,2,5,-1
114,0,3,4,-1
114,0,4,2,-1
114,0,5,8,4
114,0,6,115,-1
114,0,7,16,0
114,0,8,50,1
114,0,9,11,2
114,0,10,105,3
114,6,0,112,-1
114,6,1,109,-1
114,6,2,110,-1
114,6,3,114,-1
114,6,4,111,-1
114,6,5,98,4
114,6,6,118,-1
114,6,7,122,0
114,6,8,137,1
114,6,9,125,2
114,6,10,123,3
115,6,0,114,-1
115,6,1,110,-1
115,6,2,108,-1
115,6,3,111,-1
115,6,4,113,-1
115,6,5,117,4
115,6,6,118,-1
115,6,7,120,0
115,6,8,124,1
115,6,9,123,2
115,6,10,122,3
115,3,0,56,-1
115,3,1,58,-1
115,3,2,59,-1
115,3,3,92,-1
115,3,4,23,-1
115,3,5,43,4
115,3,6,63,-1
115,3,7,67,0
115,3,8,70,1
115,3,9,66,2
115,3,10,69,3
116,4,0,72,-1
116,4,1,77,-1
116,4,2,73,-1
116,4,3,78,-1
116,4,4,76,-1
116,4,5,81,4
116,4,6,79,-1
116,4,7,86,0
116,4,8,83,1
116,4,9,85,2
116,4,10,88,3
116,5,0,147,-1
116,5,1,93,-1
116,5,2,94,-1
116,5,3,96,-1
116,5,4,36,-1
116,5,5,97,4
116,5,6,100,-1
116,5,7,107,0
116,5,8,102,1
116,5,9,101,2
116,5,10,161,3
117,5,0,93,-1
117,5,1,147,-1
117,5,2,57,-1
117,5,3,91,-1
117,5,4,94,-1
117,5,5,45,4
117,5,6,99,-1
117,5,7,103,0
117,5,8,102,1
117,5,9,161,2
117,5,10,106,3
117,7,0,126,-1
117,7,1,38,-1
117,7,2,128,-1
117,7,3,131,-1
117,7,4,132,-1
117,7,5,134,4
117,7,6,136,-1
117,7,7,139,0
117,7,8,138,1
117,7,9,141,2
117,7,10,140,3
118,5,0,93,-1
118,5,1,147,-1
118,5,2,36,-1
118,5,3,57,-1
118,5,4,94,-1
118,5,5,45,4
118,5,6,97,-1
118,5,7,106,0
118,5,8,104,1
118,5,9,101,2
118,5,10,107,3
118,8,0,149,-1
118,8,1,6,-1
118,8,2,145,-1
118,8,3,148,-1
118,8,4,95,-1
118,8,5,151,4
118,8,6,10,-1
118,8,7,159,0
118,8,8,158,1
118,8,9,157,2
118,8,10,160,3
119,5,0,147,-1
119,5,1,36,-1
119,5,2,96,-1
119,5,3,91,-1
119,5,4,57,-1
119,5,5,97,4
119,5,6,45,-1
119,5,7,104,0
119,5,8,101,1
119,5,9,107,2
119,5,10,103,3
119,4,0,78,-1
119,4,1,75,-1
119,4,2,74,-1
119,4,3,73,-1
119,4,4,76,-1
119,4,5,79,4
119,4,6,80,-1
119,4,7,88,0
119,4,8,85,1
119,4,9,83,2
119,4,10,87,3
120,5,0,57,-1
120,5,1,93,-1
120,5,2,91,-1
120,5,3,147,-1
120,5,4,36,-1
120,5,5,97,4
120,5,6,45,-1
120,5,7,102,0
